timestamp_utc,pod,cpu_percent,memory_mib
2026-07-04T16:47:01.334Z,jenkins-process,3.5,611.71
2026-07-04T16:47:02.109Z,jenkins-process,3.5,611.71
2026-07-04T16:47:02.976Z,jenkins-process,3.5,611.71
2026-07-04T16:47:03.861Z,jenkins-process,3.5,611.71
2026-07-04T16:47:04.628Z,jenkins-process,3.5,611.65
2026-07-04T16:47:05.423Z,jenkins-process,3.5,611.76
2026-07-04T16:47:06.277Z,jenkins-process,3.5,611.76
2026-07-04T16:47:07.034Z,jenkins-process,3.5,611.76
2026-07-04T16:47:07.804Z,jenkins-process,3.5,611.76
2026-07-04T16:47:08.607Z,jenkins-process,3.5,611.76
2026-07-04T16:47:09.371Z,jenkins-process,3.5,611.77
2026-07-04T16:47:10.499Z,jenkins-process,3.5,611.77
2026-07-04T16:47:11.326Z,jenkins-process,3.5,611.77
2026-07-04T16:47:12.110Z,jenkins-process,3.5,611.78
2026-07-04T16:47:12.879Z,jenkins-process,3.5,611.78
2026-07-04T16:47:13.662Z,jenkins-process,3.5,611.78
2026-07-04T16:47:14.553Z,jenkins-process,3.5,611.78
2026-07-04T16:47:15.400Z,jenkins-process,3.5,611.78
2026-07-04T16:47:16.185Z,jenkins-process,3.5,611.78
2026-07-04T16:47:16.990Z,jenkins-process,3.5,611.79
2026-07-04T16:47:17.755Z,jenkins-process,3.5,611.79
2026-07-04T16:47:18.649Z,jenkins-process,3.5,611.79
2026-07-04T16:47:19.527Z,jenkins-process,3.5,612.69
2026-07-04T16:47:20.350Z,jenkins-process,3.6,612.81
2026-07-04T16:47:21.198Z,jenkins-process,3.6,612.82
2026-07-04T16:47:21.967Z,jenkins-process,3.6,612.75
2026-07-04T16:47:22.867Z,jenkins-process,3.6,612.75
2026-07-04T16:47:23.717Z,jenkins-process,3.6,612.75
2026-07-04T16:47:24.504Z,jenkins-process,3.6,612.75
2026-07-04T16:47:25.312Z,jenkins-process,3.6,612.75
2026-07-04T16:47:26.105Z,jenkins-process,3.6,612.75
2026-07-04T16:47:27.004Z,jenkins-process,3.6,612.75
2026-07-04T16:47:27.822Z,jenkins-process,3.6,612.75
2026-07-04T16:47:28.553Z,jenkins-process,3.6,612.75
2026-07-04T16:47:29.344Z,jenkins-process,3.6,612.75
2026-07-04T16:47:30.192Z,jenkins-process,3.6,612.75
2026-07-04T16:47:31.021Z,jenkins-process,3.6,612.75
2026-07-04T16:47:31.774Z,jenkins-process,3.6,612.75
2026-07-04T16:47:32.578Z,jenkins-process,3.6,612.75
2026-07-04T16:47:33.512Z,jenkins-process,3.6,612.75
2026-07-04T16:47:34.348Z,jenkins-process,3.6,612.75
2026-07-04T16:47:35.224Z,jenkins-process,3.6,612.77
2026-07-04T16:47:36.025Z,jenkins-process,3.6,612.77
2026-07-04T16:47:36.845Z,jenkins-process,3.6,612.77
2026-07-04T16:47:37.680Z,jenkins-process,3.6,612.77
2026-07-04T16:47:38.531Z,jenkins-process,3.6,612.77
2026-07-04T16:47:39.421Z,jenkins-process,3.6,612.95
2026-07-04T16:47:40.284Z,jenkins-process,3.6,613.00
2026-07-04T16:47:41.053Z,jenkins-process,3.6,613.01
2026-07-04T16:47:41.954Z,jenkins-process,3.6,613.01
2026-07-04T16:47:42.814Z,jenkins-process,3.6,613.00
2026-07-04T16:47:43.674Z,jenkins-process,3.6,613.00
2026-07-04T16:47:44.435Z,jenkins-process,3.6,613.00
2026-07-04T16:47:45.264Z,jenkins-process,3.6,612.93
2026-07-04T16:47:46.055Z,jenkins-process,3.6,612.93
2026-07-04T16:47:46.870Z,jenkins-process,3.6,612.93
2026-07-04T16:47:47.612Z,jenkins-process,3.6,612.93
2026-07-04T16:47:48.431Z,jenkins-process,3.6,612.93
2026-07-04T16:47:49.159Z,jenkins-process,3.6,612.93
2026-07-04T16:47:50.053Z,jenkins-process,3.6,612.93
2026-07-04T16:47:50.928Z,jenkins-process,3.6,612.93
2026-07-04T16:47:51.610Z,jenkins-process,3.6,612.93
2026-07-04T16:47:52.284Z,jenkins-process,3.6,612.93
2026-07-04T16:47:53.115Z,jenkins-process,3.6,612.93
2026-07-04T16:47:53.847Z,jenkins-process,3.6,612.94
2026-07-04T16:47:54.608Z,jenkins-process,3.6,613.15
2026-07-04T16:47:55.395Z,jenkins-process,3.6,613.23
2026-07-04T16:47:56.231Z,jenkins-process,3.6,613.23
2026-07-04T16:47:56.923Z,jenkins-process,3.6,613.23
2026-07-04T16:47:57.747Z,jenkins-process,3.6,613.25
2026-07-04T16:47:58.584Z,jenkins-process,3.6,613.25
2026-07-04T16:47:59.457Z,jenkins-process,3.6,613.25
2026-07-04T16:48:00.322Z,jenkins-process,3.6,613.18
2026-07-04T16:48:01.037Z,jenkins-process,3.6,613.25
2026-07-04T16:48:01.754Z,jenkins-process,3.6,613.25
2026-07-04T16:48:02.582Z,jenkins-process,3.6,613.25
2026-07-04T16:48:03.451Z,jenkins-process,3.6,613.25
2026-07-04T16:48:04.213Z,jenkins-process,3.6,613.25
2026-07-04T16:48:04.953Z,jenkins-process,3.6,613.20
2026-07-04T16:48:05.728Z,jenkins-process,3.6,613.20
2026-07-04T16:48:06.534Z,jenkins-process,3.6,613.20
2026-07-04T16:48:07.326Z,jenkins-process,3.6,613.20
2026-07-04T16:48:08.099Z,jenkins-process,3.6,613.20
2026-07-04T16:48:08.948Z,jenkins-process,3.6,613.20
2026-07-04T16:48:09.752Z,jenkins-process,3.6,613.20
2026-07-04T16:48:10.435Z,jenkins-process,3.6,613.20
2026-07-04T16:48:11.552Z,jenkins-process,3.6,613.20
2026-07-04T16:48:12.315Z,jenkins-process,3.6,613.20
2026-07-04T16:48:13.132Z,jenkins-process,3.6,613.20
2026-07-04T16:48:14.034Z,jenkins-process,3.6,613.20
2026-07-04T16:48:14.861Z,jenkins-process,3.6,613.20
2026-07-04T16:48:15.627Z,jenkins-process,3.6,613.20
2026-07-04T16:48:16.514Z,jenkins-process,3.6,613.20
2026-07-04T16:48:17.360Z,jenkins-process,3.6,613.20
2026-07-04T16:48:18.394Z,jenkins-process,3.6,613.20
2026-07-04T16:48:19.270Z,jenkins-process,3.6,613.20
2026-07-04T16:48:20.060Z,jenkins-process,3.6,613.20
2026-07-04T16:48:20.873Z,jenkins-process,3.6,613.20
2026-07-04T16:48:21.728Z,jenkins-process,3.6,613.20
2026-07-04T16:48:22.572Z,jenkins-process,3.6,613.20
2026-07-04T16:48:23.449Z,jenkins-process,3.6,613.20
2026-07-04T16:48:24.274Z,jenkins-process,3.6,613.20
2026-07-04T16:48:25.047Z,jenkins-process,3.6,613.07
2026-07-04T16:48:25.947Z,jenkins-process,3.6,613.01
2026-07-04T16:48:26.848Z,jenkins-process,3.6,613.01
2026-07-04T16:48:27.776Z,jenkins-process,3.6,613.01
2026-07-04T16:48:28.570Z,jenkins-process,3.6,613.01
2026-07-04T16:48:29.274Z,jenkins-process,3.6,613.01
2026-07-04T16:48:30.110Z,jenkins-process,3.6,613.01
2026-07-04T16:48:30.953Z,jenkins-process,3.6,613.01
2026-07-04T16:48:31.824Z,jenkins-process,3.6,613.01
2026-07-04T16:48:32.646Z,jenkins-process,3.6,613.01
2026-07-04T16:48:33.431Z,jenkins-process,3.6,613.01
2026-07-04T16:48:34.299Z,jenkins-process,3.6,613.01
2026-07-04T16:48:35.154Z,jenkins-process,3.6,613.01
2026-07-04T16:48:36.004Z,jenkins-process,3.6,613.01
2026-07-04T16:48:36.809Z,jenkins-process,3.6,613.01
2026-07-04T16:48:37.624Z,jenkins-process,3.6,613.01
2026-07-04T16:48:38.543Z,jenkins-process,3.6,613.01
2026-07-04T16:48:39.360Z,jenkins-process,3.6,613.01
2026-07-04T16:48:40.223Z,jenkins-process,3.6,612.76
2026-07-04T16:48:41.081Z,jenkins-process,3.6,612.57
2026-07-04T16:48:41.865Z,jenkins-process,3.6,612.50
2026-07-04T16:48:42.691Z,jenkins-process,3.6,612.37
2026-07-04T16:48:43.545Z,jenkins-process,3.6,612.25
2026-07-04T16:48:44.423Z,jenkins-process,3.5,612.12
2026-07-04T16:48:45.228Z,jenkins-process,3.5,611.99
2026-07-04T16:48:46.056Z,jenkins-process,3.5,611.99
2026-07-04T16:48:46.900Z,jenkins-process,3.5,611.99
2026-07-04T16:48:47.740Z,jenkins-process,3.5,611.99
2026-07-04T16:48:48.629Z,jenkins-process,3.5,611.90
2026-07-04T16:48:49.382Z,jenkins-process,3.5,611.90
2026-07-04T16:48:50.184Z,jenkins-process,3.5,611.90
2026-07-04T16:48:51.081Z,jenkins-process,3.5,611.90
2026-07-04T16:48:51.926Z,jenkins-process,3.5,611.90
2026-07-04T16:48:52.891Z,jenkins-process,3.5,611.90
2026-07-04T16:48:53.679Z,jenkins-process,3.5,611.90
2026-07-04T16:48:54.501Z,jenkins-process,3.5,611.90
2026-07-04T16:48:55.284Z,jenkins-process,3.5,611.83
2026-07-04T16:48:56.152Z,jenkins-process,3.5,611.77
2026-07-04T16:48:57.046Z,jenkins-process,3.5,611.53
2026-07-04T16:48:57.872Z,jenkins-process,3.5,611.53
2026-07-04T16:48:58.617Z,jenkins-process,3.5,611.53
2026-07-04T16:48:59.502Z,jenkins-process,3.5,611.53
2026-07-04T16:49:00.329Z,jenkins-process,3.5,611.40
2026-07-04T16:49:01.215Z,jenkins-process,3.5,611.40
2026-07-04T16:49:01.977Z,jenkins-process,3.5,611.40
2026-07-04T16:49:02.768Z,jenkins-process,3.5,611.40
2026-07-04T16:49:03.738Z,jenkins-process,3.5,611.20
2026-07-04T16:49:04.644Z,jenkins-process,3.5,610.56
2026-07-04T16:49:05.577Z,jenkins-process,3.5,610.56
2026-07-04T16:49:06.432Z,jenkins-process,3.5,610.56
2026-07-04T16:49:07.248Z,jenkins-process,3.5,610.56
2026-07-04T16:49:08.022Z,jenkins-process,3.5,610.56
2026-07-04T16:49:08.936Z,jenkins-process,3.5,610.56
2026-07-04T16:49:09.762Z,jenkins-process,3.5,610.56
2026-07-04T16:49:10.609Z,jenkins-process,3.5,610.56
2026-07-04T16:49:11.384Z,jenkins-process,3.5,610.56
2026-07-04T16:49:12.432Z,jenkins-process,3.5,610.56
2026-07-04T16:49:13.153Z,jenkins-process,3.5,610.56
2026-07-04T16:49:13.926Z,jenkins-process,3.5,610.56
2026-07-04T16:49:14.806Z,jenkins-process,3.5,610.56
2026-07-04T16:49:15.558Z,jenkins-process,3.5,610.56
2026-07-04T16:49:16.412Z,jenkins-process,3.5,610.56
2026-07-04T16:49:17.286Z,jenkins-process,3.5,610.56
2026-07-04T16:49:18.142Z,jenkins-process,3.5,610.56
2026-07-04T16:49:18.989Z,jenkins-process,3.5,610.56
2026-07-04T16:49:19.727Z,jenkins-process,3.5,610.56
2026-07-04T16:49:20.537Z,jenkins-process,3.5,610.56
2026-07-04T16:49:21.411Z,jenkins-process,3.5,610.56
2026-07-04T16:49:22.280Z,jenkins-process,3.5,610.56
2026-07-04T16:49:23.075Z,jenkins-process,3.5,610.56
2026-07-04T16:49:23.868Z,jenkins-process,3.5,610.56
2026-07-04T16:49:24.686Z,jenkins-process,3.5,610.56
2026-07-04T16:49:25.559Z,jenkins-process,3.5,610.56
2026-07-04T16:49:26.430Z,jenkins-process,3.5,610.56
2026-07-04T16:49:27.230Z,jenkins-process,3.5,610.56
2026-07-04T16:49:27.954Z,jenkins-process,3.5,610.56
2026-07-04T16:49:28.865Z,jenkins-process,3.5,610.56
2026-07-04T16:49:29.720Z,jenkins-process,3.5,610.56
2026-07-04T16:49:30.602Z,jenkins-process,3.5,610.56
2026-07-04T16:49:31.555Z,jenkins-process,3.5,610.56
2026-07-04T16:49:32.354Z,jenkins-process,3.5,610.56
2026-07-04T16:49:33.192Z,jenkins-process,3.5,610.56
2026-07-04T16:49:34.143Z,jenkins-process,3.5,610.56
2026-07-04T16:49:35.055Z,jenkins-process,3.5,610.56
2026-07-04T16:49:35.932Z,jenkins-process,3.5,610.56
2026-07-04T16:49:36.664Z,jenkins-process,3.5,610.56
2026-07-04T16:49:37.467Z,jenkins-process,3.5,610.56
2026-07-04T16:49:38.302Z,jenkins-process,3.5,610.56
2026-07-04T16:49:39.152Z,jenkins-process,3.5,610.56
2026-07-04T16:49:40.035Z,jenkins-process,3.5,610.56
2026-07-04T16:49:40.772Z,jenkins-process,3.5,610.56
2026-07-04T16:49:41.580Z,jenkins-process,3.5,610.56
2026-07-04T16:49:42.496Z,jenkins-process,3.5,610.56
2026-07-04T16:49:43.401Z,jenkins-process,3.5,610.56
2026-07-04T16:49:44.264Z,jenkins-process,3.5,610.56
2026-07-04T16:49:45.030Z,jenkins-process,3.5,610.56
2026-07-04T16:49:45.758Z,jenkins-process,3.5,610.56
2026-07-04T16:49:46.602Z,jenkins-process,3.5,610.56
2026-07-04T16:49:47.398Z,jenkins-process,3.5,610.56
2026-07-04T16:49:48.088Z,jenkins-process,3.5,610.56
2026-07-04T16:49:48.772Z,jenkins-process,3.5,610.46
2026-07-04T16:49:49.543Z,jenkins-process,3.5,610.46
2026-07-04T16:49:50.303Z,jenkins-process,3.5,610.46
2026-07-04T16:49:51.067Z,jenkins-process,3.5,610.46
2026-07-04T16:49:51.891Z,jenkins-process,3.5,610.46
2026-07-04T16:49:52.720Z,jenkins-process,3.5,610.46
2026-07-04T16:49:53.573Z,jenkins-process,3.5,610.46
2026-07-04T16:49:54.282Z,jenkins-process,3.5,610.46
2026-07-04T16:49:55.028Z,jenkins-process,3.5,610.46
2026-07-04T16:49:55.840Z,jenkins-process,3.5,610.46
2026-07-04T16:49:56.556Z,jenkins-process,3.5,610.46
2026-07-04T16:49:57.294Z,jenkins-process,3.5,610.46
2026-07-04T16:49:58.161Z,jenkins-process,3.5,610.46
2026-07-04T16:49:58.996Z,jenkins-process,3.5,610.46
2026-07-04T16:49:59.886Z,jenkins-process,3.5,610.46
2026-07-04T16:50:00.631Z,jenkins-process,3.5,610.46
2026-07-04T16:50:01.339Z,jenkins-process,3.5,610.46
2026-07-04T16:50:02.155Z,jenkins-process,3.5,610.46
2026-07-04T16:50:03.027Z,jenkins-process,3.5,610.46
2026-07-04T16:50:03.772Z,jenkins-process,3.5,610.46
2026-07-04T16:50:04.489Z,jenkins-process,3.5,610.47
2026-07-04T16:50:05.328Z,jenkins-process,3.5,610.47
2026-07-04T16:50:06.198Z,jenkins-process,3.5,610.47
2026-07-04T16:50:06.929Z,jenkins-process,3.5,610.47
2026-07-04T16:50:07.658Z,jenkins-process,3.5,610.47
2026-07-04T16:50:08.513Z,jenkins-process,3.5,610.47
2026-07-04T16:50:09.367Z,jenkins-process,3.5,610.47
2026-07-04T16:50:10.072Z,jenkins-process,3.5,610.47
2026-07-04T16:50:10.793Z,jenkins-process,3.5,610.47
2026-07-04T16:50:11.580Z,jenkins-process,3.5,610.47
2026-07-04T16:50:12.254Z,jenkins-process,3.5,610.47
2026-07-04T16:50:13.273Z,jenkins-process,3.5,610.47
2026-07-04T16:50:14.023Z,jenkins-process,3.5,610.47
2026-07-04T16:50:14.919Z,jenkins-process,3.5,610.47
2026-07-04T16:50:15.758Z,jenkins-process,3.5,610.47
2026-07-04T16:50:16.504Z,jenkins-process,3.5,610.47
2026-07-04T16:50:17.221Z,jenkins-process,3.5,610.47
2026-07-04T16:50:18.130Z,jenkins-process,3.5,610.47
2026-07-04T16:50:19.012Z,jenkins-process,3.5,610.47
2026-07-04T16:50:19.812Z,jenkins-process,3.5,610.47
2026-07-04T16:50:20.518Z,jenkins-process,3.5,610.47
2026-07-04T16:50:21.235Z,jenkins-process,3.4,610.47
2026-07-04T16:50:22.140Z,jenkins-process,3.4,610.47
2026-07-04T16:50:22.915Z,jenkins-process,3.4,610.47
2026-07-04T16:50:23.671Z,jenkins-process,3.4,610.47
2026-07-04T16:50:24.451Z,jenkins-process,3.4,610.47
2026-07-04T16:50:25.237Z,jenkins-process,3.4,610.47
2026-07-04T16:50:26.104Z,jenkins-process,3.4,610.47
2026-07-04T16:50:26.869Z,jenkins-process,3.4,610.47
2026-07-04T16:50:27.595Z,jenkins-process,3.4,610.47
2026-07-04T16:50:28.400Z,jenkins-process,3.4,610.47
2026-07-04T16:50:29.263Z,jenkins-process,3.4,610.47
2026-07-04T16:50:29.958Z,jenkins-process,3.4,610.47
2026-07-04T16:50:30.710Z,jenkins-process,3.4,610.47
2026-07-04T16:50:31.537Z,jenkins-process,3.4,610.47
2026-07-04T16:50:32.259Z,jenkins-process,3.4,610.47
2026-07-04T16:50:33.046Z,jenkins-process,3.4,610.47
2026-07-04T16:50:33.836Z,jenkins-process,3.4,610.47
2026-07-04T16:50:34.655Z,jenkins-process,3.4,610.47
2026-07-04T16:50:35.518Z,jenkins-process,3.4,610.47
2026-07-04T16:50:36.255Z,jenkins-process,3.4,610.47
2026-07-04T16:50:37.097Z,jenkins-process,3.4,610.47
2026-07-04T16:50:37.917Z,jenkins-process,3.4,610.47
2026-07-04T16:50:38.701Z,jenkins-process,3.4,610.47
2026-07-04T16:50:39.493Z,jenkins-process,3.4,610.52
2026-07-04T16:50:40.247Z,jenkins-process,3.4,610.52
2026-07-04T16:50:41.124Z,jenkins-process,3.4,610.52
2026-07-04T16:50:41.937Z,jenkins-process,3.4,610.52
2026-07-04T16:50:42.700Z,jenkins-process,3.4,610.52
2026-07-04T16:50:43.511Z,jenkins-process,3.4,610.52
2026-07-04T16:50:44.267Z,jenkins-process,3.4,610.52
2026-07-04T16:50:45.115Z,jenkins-process,3.4,610.52
2026-07-04T16:50:46.006Z,jenkins-process,3.4,610.52
2026-07-04T16:50:46.722Z,jenkins-process,3.4,610.52
2026-07-04T16:50:47.495Z,jenkins-process,3.4,610.52
2026-07-04T16:50:48.563Z,jenkins-process,3.4,610.42
2026-07-04T16:50:49.466Z,jenkins-process,3.4,610.42
2026-07-04T16:50:50.220Z,jenkins-process,3.4,610.42
2026-07-04T16:50:50.958Z,jenkins-process,3.4,610.42
2026-07-04T16:50:51.734Z,jenkins-process,3.4,610.42
2026-07-04T16:50:52.523Z,jenkins-process,3.4,610.42
2026-07-04T16:50:53.378Z,jenkins-process,3.4,610.42
2026-07-04T16:50:54.106Z,jenkins-process,3.4,610.42
2026-07-04T16:50:54.883Z,jenkins-process,3.4,610.42
2026-07-04T16:50:55.703Z,jenkins-process,3.4,610.42
2026-07-04T16:50:56.527Z,jenkins-process,3.4,610.42
2026-07-04T16:50:57.315Z,jenkins-process,3.4,610.42
2026-07-04T16:50:58.056Z,jenkins-process,3.4,610.42
2026-07-04T16:50:58.880Z,jenkins-process,3.4,610.42
2026-07-04T16:50:59.731Z,jenkins-process,3.4,610.42
2026-07-04T16:51:00.515Z,jenkins-process,3.4,610.42
2026-07-04T16:51:01.254Z,jenkins-process,3.4,610.42
2026-07-04T16:51:02.047Z,jenkins-process,3.4,610.42
2026-07-04T16:51:02.886Z,jenkins-process,3.4,610.42
2026-07-04T16:51:03.682Z,jenkins-process,3.4,610.42
2026-07-04T16:51:04.410Z,jenkins-process,3.4,610.42
2026-07-04T16:51:05.258Z,jenkins-process,3.4,610.42
2026-07-04T16:51:06.049Z,jenkins-process,3.4,610.42
2026-07-04T16:51:06.970Z,jenkins-process,3.4,610.42
2026-07-04T16:51:07.721Z,jenkins-process,3.4,610.42
2026-07-04T16:51:08.424Z,jenkins-process,3.4,610.42
2026-07-04T16:51:09.231Z,jenkins-process,3.4,610.42
2026-07-04T16:51:10.011Z,jenkins-process,3.4,610.42
2026-07-04T16:51:10.757Z,jenkins-process,3.4,610.42
2026-07-04T16:51:11.585Z,jenkins-process,3.4,610.42
2026-07-04T16:51:12.495Z,jenkins-process,3.4,610.42
2026-07-04T16:51:13.299Z,jenkins-process,3.4,610.42
2026-07-04T16:51:14.372Z,jenkins-process,3.4,610.42
2026-07-04T16:51:15.063Z,jenkins-process,3.4,610.42
2026-07-04T16:51:15.808Z,jenkins-process,3.4,610.42
2026-07-04T16:51:16.611Z,jenkins-process,3.4,610.42
2026-07-04T16:51:17.462Z,jenkins-process,3.4,610.42
2026-07-04T16:51:18.226Z,jenkins-process,3.4,610.42
2026-07-04T16:51:18.953Z,jenkins-process,3.4,610.42
2026-07-04T16:51:19.771Z,jenkins-process,3.4,610.49
2026-07-04T16:51:20.637Z,jenkins-process,3.4,610.49
2026-07-04T16:51:21.397Z,jenkins-process,3.4,610.49
2026-07-04T16:51:22.198Z,jenkins-process,3.4,610.49
2026-07-04T16:51:23.015Z,jenkins-process,3.4,610.49
2026-07-04T16:51:23.845Z,jenkins-process,3.4,610.49
2026-07-04T16:51:24.655Z,jenkins-process,3.4,610.49
2026-07-04T16:51:25.409Z,jenkins-process,3.4,610.49
2026-07-04T16:51:26.236Z,jenkins-process,3.4,610.49
2026-07-04T16:51:27.079Z,jenkins-process,3.4,610.49
2026-07-04T16:51:27.930Z,jenkins-process,3.4,610.49
2026-07-04T16:51:28.706Z,jenkins-process,3.4,610.49
2026-07-04T16:51:29.407Z,jenkins-process,3.4,610.49
2026-07-04T16:51:30.247Z,jenkins-process,3.4,610.49
2026-07-04T16:51:30.956Z,jenkins-process,3.4,610.49
2026-07-04T16:51:31.764Z,jenkins-process,3.4,610.49
2026-07-04T16:51:32.505Z,jenkins-process,3.4,610.49
2026-07-04T16:51:33.334Z,jenkins-process,3.4,610.49
2026-07-04T16:51:34.272Z,jenkins-process,3.4,610.49
2026-07-04T16:51:35.039Z,jenkins-process,3.4,610.49
2026-07-04T16:51:35.891Z,jenkins-process,3.4,610.49
2026-07-04T16:51:36.695Z,jenkins-process,3.4,610.49
2026-07-04T16:51:37.521Z,jenkins-process,3.4,610.49
2026-07-04T16:51:38.294Z,jenkins-process,3.4,610.49
2026-07-04T16:51:38.995Z,jenkins-process,3.4,610.49
2026-07-04T16:51:39.829Z,jenkins-process,3.4,610.49
2026-07-04T16:51:40.725Z,jenkins-process,3.4,610.49
2026-07-04T16:51:41.599Z,jenkins-process,3.4,610.49
2026-07-04T16:51:42.309Z,jenkins-process,3.4,610.49
2026-07-04T16:51:43.052Z,jenkins-process,3.4,610.49
2026-07-04T16:51:43.865Z,jenkins-process,3.4,610.49
2026-07-04T16:51:44.728Z,jenkins-process,3.4,610.49
2026-07-04T16:51:45.480Z,jenkins-process,3.4,610.49
2026-07-04T16:51:46.220Z,jenkins-process,3.4,610.49
2026-07-04T16:51:46.989Z,jenkins-process,3.4,610.49
2026-07-04T16:51:47.878Z,jenkins-process,3.4,610.49
2026-07-04T16:51:48.591Z,jenkins-process,3.4,610.49
2026-07-04T16:51:49.361Z,jenkins-process,3.4,610.49
2026-07-04T16:51:50.179Z,jenkins-process,3.4,610.49
2026-07-04T16:51:51.025Z,jenkins-process,3.4,610.49
2026-07-04T16:51:51.789Z,jenkins-process,3.4,610.49
2026-07-04T16:51:52.542Z,jenkins-process,3.4,610.49
2026-07-04T16:51:53.377Z,jenkins-process,3.4,610.35
2026-07-04T16:51:54.234Z,jenkins-process,3.4,610.35
2026-07-04T16:51:54.983Z,jenkins-process,3.4,610.35
2026-07-04T16:51:55.804Z,jenkins-process,3.4,610.35
2026-07-04T16:51:56.665Z,jenkins-process,3.4,610.35
2026-07-04T16:51:57.493Z,jenkins-process,3.4,610.35
2026-07-04T16:51:58.395Z,jenkins-process,3.4,610.35
2026-07-04T16:51:59.110Z,jenkins-process,3.4,610.35
2026-07-04T16:51:59.900Z,jenkins-process,3.4,610.35
2026-07-04T16:52:00.803Z,jenkins-process,3.4,610.35
2026-07-04T16:52:01.638Z,jenkins-process,3.4,610.35
2026-07-04T16:52:02.394Z,jenkins-process,3.4,610.35
2026-07-04T16:52:03.089Z,jenkins-process,3.4,610.35
2026-07-04T16:52:03.917Z,jenkins-process,3.4,610.35
2026-07-04T16:52:04.746Z,jenkins-process,3.4,610.35
2026-07-04T16:52:05.517Z,jenkins-process,3.4,610.35
2026-07-04T16:52:06.250Z,jenkins-process,3.4,610.35
2026-07-04T16:52:07.191Z,jenkins-process,3.4,610.35
2026-07-04T16:52:07.995Z,jenkins-process,3.3,610.35
2026-07-04T16:52:08.857Z,jenkins-process,3.3,610.35
2026-07-04T16:52:09.550Z,jenkins-process,3.3,610.35
2026-07-04T16:52:10.291Z,jenkins-process,3.3,610.35
2026-07-04T16:52:11.158Z,jenkins-process,3.3,610.35
2026-07-04T16:52:12.005Z,jenkins-process,3.3,610.35
2026-07-04T16:52:12.745Z,jenkins-process,3.3,610.35
2026-07-04T16:52:13.457Z,jenkins-process,3.3,610.35
2026-07-04T16:52:14.259Z,jenkins-process,3.3,610.35
2026-07-04T16:52:15.280Z,jenkins-process,3.3,610.35
2026-07-04T16:52:16.019Z,jenkins-process,3.3,610.35
2026-07-04T16:52:16.746Z,jenkins-process,3.3,610.35
2026-07-04T16:52:17.555Z,jenkins-process,3.3,610.35
2026-07-04T16:52:18.419Z,jenkins-process,3.3,610.35
2026-07-04T16:52:19.179Z,jenkins-process,3.3,610.35
2026-07-04T16:52:19.974Z,jenkins-process,3.3,610.35
2026-07-04T16:52:20.815Z,jenkins-process,3.3,610.35
2026-07-04T16:52:21.610Z,jenkins-process,3.3,610.35
2026-07-04T16:52:22.472Z,jenkins-process,3.3,610.35
2026-07-04T16:52:23.188Z,jenkins-process,3.3,610.35
2026-07-04T16:52:23.906Z,jenkins-process,3.3,610.35
2026-07-04T16:52:24.773Z,jenkins-process,3.3,610.35
2026-07-04T16:52:25.647Z,jenkins-process,3.3,610.35
2026-07-04T16:52:26.359Z,jenkins-process,3.3,610.35
2026-07-04T16:52:27.086Z,jenkins-process,3.3,610.35
2026-07-04T16:52:27.893Z,jenkins-process,3.3,610.35
2026-07-04T16:52:28.762Z,jenkins-process,3.3,610.35
2026-07-04T16:52:29.521Z,jenkins-process,3.3,610.35
2026-07-04T16:52:30.240Z,jenkins-process,3.3,610.35
2026-07-04T16:52:31.034Z,jenkins-process,3.3,610.35
2026-07-04T16:52:31.766Z,jenkins-process,3.3,610.35
2026-07-04T16:52:32.530Z,jenkins-process,3.3,610.35
2026-07-04T16:52:33.361Z,jenkins-process,3.3,610.35
2026-07-04T16:52:34.157Z,jenkins-process,3.3,610.35
2026-07-04T16:52:34.921Z,jenkins-process,3.3,610.35
2026-07-04T16:52:35.717Z,jenkins-process,3.3,610.35
2026-07-04T16:52:36.503Z,jenkins-process,3.3,610.35
2026-07-04T16:52:37.296Z,jenkins-process,3.3,610.35
2026-07-04T16:52:38.092Z,jenkins-process,3.3,610.35
2026-07-04T16:52:38.809Z,jenkins-process,3.3,610.35
2026-07-04T16:52:39.625Z,jenkins-process,3.3,610.35
2026-07-04T16:52:40.414Z,jenkins-process,3.3,610.35
2026-07-04T16:52:41.198Z,jenkins-process,3.3,610.35
2026-07-04T16:52:41.914Z,jenkins-process,3.3,610.35
2026-07-04T16:52:42.753Z,jenkins-process,3.3,610.35
2026-07-04T16:52:43.543Z,jenkins-process,3.3,610.35
2026-07-04T16:52:44.498Z,jenkins-process,3.3,610.35
2026-07-04T16:52:45.204Z,jenkins-process,3.3,610.35
2026-07-04T16:52:45.919Z,jenkins-process,3.3,610.35
2026-07-04T16:52:46.737Z,jenkins-process,3.3,610.35
2026-07-04T16:52:47.448Z,jenkins-process,3.3,610.35
2026-07-04T16:52:48.175Z,jenkins-process,3.3,610.35
2026-07-04T16:52:48.953Z,jenkins-process,3.3,610.35
2026-07-04T16:52:49.742Z,jenkins-process,3.3,610.35
2026-07-04T16:52:50.432Z,jenkins-process,3.3,610.35
2026-07-04T16:52:51.203Z,jenkins-process,3.3,610.35
2026-07-04T16:52:52.058Z,jenkins-process,3.3,610.35
2026-07-04T16:52:52.914Z,jenkins-process,3.3,610.35
2026-07-04T16:52:53.637Z,jenkins-process,3.3,610.22
2026-07-04T16:52:54.399Z,jenkins-process,3.3,610.22
